row,col,level,conductance,conductance_uS
14,35,13,0.448276,45.38
14,36,9,0.310345,31.72
14,37,19,0.655172,65.86
14,38,20,0.689655,69.28
14,39,24,0.827586,82.93
14,40,2,0.068966,7.83
14,41,18,0.620690,62.45
14,42,23,0.793103,79.52
14,43,13,0.448276,45.38
14,44,26,0.896552,89.76
14,45,12,0.413793,41.97
14,46,12,0.413793,41.97
14,47,13,0.448276,45.38
14,48,28,0.965517,96.59
14,49,22,0.758621,76.10
14,50,7,0.241379,24.90
14,51,26,0.896552,89.76
14,52,23,0.793103,79.52
14,53,20,0.689655,69.28
14,54,19,0.655172,65.86
14,55,25,0.862069,86.34
14,56,12,0.413793,41.97
14,57,26,0.896552,89.76
14,58,24,0.827586,82.93
14,59,15,0.517241,52.21
14,60,23,0.793103,79.52
14,61,2,0.068966,7.83
14,62,17,0.586207,59.03
14,63,16,0.551724,55.62
15,0,26,0.896552,89.76
15,1,16,0.551724,55.62
15,2,29,1.000000,100.00
15,3,13,0.448276,45.38
15,4,14,0.482759,48.79
15,5,16,0.551724,55.62
15,6,15,0.517241,52.21
15,7,8,0.275862,28.31
15,8,6,0.206897,21.48
15,9,29,1.000000,100.00
15,10,27,0.931034,93.17
15,11,20,0.689655,69.28
15,12,1,0.034483,4.41
15,13,26,0.896552,89.76
15,14,3,0.103448,11.24
15,15,2,0.068966,7.83
15,16,6,0.206897,21.48
15,17,25,0.862069,86.34
15,18,18,0.620690,62.45
15,19,11,0.379310,38.55
15,20,12,0.413793,41.97
15,21,22,0.758621,76.10
15,22,18,0.620690,62.45
15,23,29,1.000000,100.00
15,24,12,0.413793,41.97
15,25,11,0.379310,38.55
15,26,9,0.310345,31.72
15,27,8,0.275862,28.31
15,28,9,0.310345,31.72
15,29,17,0.586207,59.03
15,30,15,0.517241,52.21
15,31,18,0.620690,62.45
15,32,17,0.586207,59.03
15,33,21,0.724138,72.69
15,34,2,0.068966,7.83
15,35,14,0.482759,48.79
15,36,15,0.517241,52.21
15,37,20,0.689655,69.28
15,38,16,0.551724,55.62
15,39,29,1.000000,100.00
15,40,1,0.034483,4.41
15,41,24,0.827586,82.93
15,42,10,0.344828,35.14
15,43,1,0.034483,4.41
15,44,16,0.551724,55.62
15,45,26,0.896552,89.76
15,46,13,0.448276,45.38
15,47,1,0.034483,4.41
15,48,14,0.482759,48.79
15,49,22,0.758621,76.10
15,50,1,0.034483,4.41
15,51,10,0.344828,35.14
15,52,7,0.241379,24.90
15,53,3,0.103448,11.24
15,54,8,0.275862,28.31
15,55,9,0.310345,31.72
15,56,5,0.172414,18.07
15,57,28,0.965517,96.59
15,58,13,0.448276,45.38
15,59,28,0.965517,96.59
15,60,1,0.034483,4.41
15,61,5,0.172414,18.07
15,62,9,0.310345,31.72
15,63,7,0.241379,24.90
16,0,15,0.517241,52.21
16,1,14,0.482759,48.79
16,2,0,0.000000,1.00
16,3,24,0.827586,82.93
16,4,11,0.379310,38.55
16,5,5,0.172414,18.07
16,6,28,0.965517,96.59
16,7,8,0.275862,28.31
16,8,10,0.344828,35.14
16,9,20,0.689655,69.28
16,10,5,0.172414,18.07
16,11,11,0.379310,38.55
16,12,20,0.689655,69.28
16,13,6,0.206897,21.48
16,14,29,1.000000,100.00
16,15,11,0.379310,38.55
16,16,22,0.758621,76.10
16,17,28,0.965517,96.59
16,18,18,0.620690,62.45
16,19,21,0.724138,72.69
16,20,15,0.517241,52.21
16,21,7,0.241379,24.90
16,22,1,0.034483,4.41
16,23,16,0.551724,55.62
16,24,0,0.000000,1.00
16,25,3,0.103448,11.24
16,26,13,0.448276,45.38
16,27,23,0.793103,79.52
16,28,1,0.034483,4.41
16,29,19,0.655172,65.86
16,30,16,0.551724,55.62
16,31,29,1.000000,100.00
16,32,19,0.655172,65.86
16,33,26,0.896552,89.76
16,34,0,0.000000,1.00
16,35,13,0.448276,45.38
16,36,0,0.000000,1.00
16,37,9,0.310345,31.72
16,38,5,0.172414,18.07
16,39,23,0.793103,79.52
16,40,13,0.448276,45.38
16,41,10,0.344828,35.14
16,42,0,0.000000,1.00
16,43,20,0.689655,69.28
16,44,27,0.931034,93.17
16,45,16,0.551724,55.62
16,46,25,0.862069,86.34
16,47,18,0.620690,62.45
16,48,4,0.137931,14.66
16,49,28,0.965517,96.59
16,50,19,0.655172,65.86
16,51,7,0.241379,24.90
16,52,14,0.482759,48.79
16,53,21,0.724138,72.69
16,54,3,0.103448,11.24
16,55,28,0.965517,96.59
16,56,15,0.517241,52.21
16,57,1,0.034483,4.41
16,58,11,0.379310,38.55
16,59,5,0.172414,18.07
16,60,3,0.103448,11.24
16,61,4,0.137931,14.66
16,62,19,0.655172,65.86
16,63,23,0.793103,79.52
17,0,20,0.689655,69.28
17,1,12,0.413793,41.97
17,2,19,0.655172,65.86
17,3,8,0.275862,28.31
17,4,22,0.758621,76.10
17,5,8,0.275862,28.31
17,6,11,0.379310,38.55
17,7,21,0.724138,72.69
17,8,8,0.275862,28.31
17,9,9,0.310345,31.72
17,10,14,0.482759,48.79
17,11,29,1.000000,100.00
17,12,21,0.724138,72.69
17,13,27,0.931034,93.17
17,14,20,0.689655,69.28
17,15,22,0.758621,76.10
17,16,18,0.620690,62.45
17,17,18,0.620690,62.45
17,18,29,1.000000,100.00
17,19,25,0.862069,86.34
17,20,25,0.862069,86.34
17,21,3,0.103448,11.24
17,22,0,0.000000,1.00
17,23,5,0.172414,18.07
17,24,5,0.172414,18.07
17,25,0,0.000000,1.00
17,26,21,0.724138,72.69
17,27,19,0.655172,65.86
17,28,5,0.172414,18.07
17,29,20,0.689655,69.28
17,30,7,0.241379,24.90
17,31,16,0.551724,55.62
17,32,11,0.379310,38.55
17,33,4,0.137931,14.66
17,34,21,0.724138,72.69
17,35,14,0.482759,48.79
17,36,20,0.689655,69.28
17,37,12,0.413793,41.97
17,38,5,0.172414,18.07
17,39,4,0.137931,14.66
17,40,29,1.000000,100.00
17,41,17,0.586207,59.03
17,42,18,0.620690,62.45
17,43,13,0.448276,45.38
17,44,19,0.655172,65.86
17,45,22,0.758621,76.10
17,46,22,0.758621,76.10
17,47,25,0.862069,86.34
17,48,22,0.758621,76.10
17,49,15,0.517241,52.21
17,50,28,0.965517,96.59
17,51,28,0.965517,96.59
17,52,25,0.862069,86.34
17,53,15,0.517241,52.21
17,54,23,0.793103,79.52
17,55,6,0.206897,21.48
17,56,17,0.586207,59.03
17,57,5,0.172414,18.07
17,58,29,1.000000,100.00
17,59,14,0.482759,48.79
17,60,4,0.137931,14.66
17,61,26,0.896552,89.76
17,62,28,0.965517,96.59
17,63,25,0.862069,86.34
18,0,27,0.931034,93.17
18,1,8,0.275862,28.31
18,2,27,0.931034,93.17
18,3,0,0.000000,1.00
18,4,13,0.448276,45.38
18,5,22,0.758621,76.10
18,6,13,0.448276,45.38
18,7,8,0.275862,28.31
18,8,28,0.965517,96.59
18,9,12,0.413793,41.97
18,10,17,0.586207,59.03
18,11,15,0.517241,52.21
18,12,2,0.068966,7.83
18,13,13,0.448276,45.38
18,14,25,0.862069,86.34
18,15,5,0.172414,18.07
18,16,25,0.862069,86.34
18,17,8,0.275862,28.31
18,18,16,0.551724,55.62
18,19,27,0.931034,93.17
18,20,3,0.103448,11.24
18,21,19,0.655172,65.86
18,22,18,0.620690,62.45
18,23,4,0.137931,14.66
18,24,2,0.068966,7.83
18,25,29,1.000000,100.00
18,26,7,0.241379,24.90
18,27,8,0.275862,28.31
18,28,21,0.724138,72.69
18,29,7,0.241379,24.90
18,30,16,0.551724,55.62
18,31,12,0.413793,41.97
18,32,14,0.482759,48.79
18,33,17,0.586207,59.03
18,34,1,0.034483,4.41
18,35,11,0.379310,38.55
18,36,15,0.517241,52.21
18,37,0,0.000000,1.00
18,38,21,0.724138,72.69
18,39,27,0.931034,93.17
18,40,13,0.448276,45.38
18,41,26,0.896552,89.76
18,42,20,0.689655,69.28
18,43,3,0.103448,11.24
18,44,17,0.586207,59.03
18,45,6,0.206897,21.48
18,46,13,0.448276,45.38
18,47,9,0.310345,31.72
18,48,25,0.862069,86.34
18,49,9,0.310345,31.72
18,50,3,0.103448,11.24
18,51,21,0.724138,72.69
18,52,0,0.000000,1.00
18,53,2,0.068966,7.83
18,54,26,0.896552,89.76
18,55,13,0.448276,45.38
18,56,24,0.827586,82.93
18,57,1,0.034483,4.41
18,58,21,0.724138,72.69
18,59,11,0.379310,38.55
18,60,27,0.931034,93.17
18,61,22,0.758621,76.10
18,62,15,0.517241,52.21
18,63,18,0.620690,62.45
19,0,14,0.482759,48.79
19,1,7,0.241379,24.90
19,2,15,0.517241,52.21
19,3,29,1.000000,100.00
19,4,29,1.000000,100.00
19,5,12,0.413793,41.97
19,6,4,0.137931,14.66
19,7,29,1.000000,100.00
19,8,15,0.517241,52.21
19,9,6,0.206897,21.48
19,10,3,0.103448,11.24
19,11,15,0.517241,52.21
19,12,25,0.862069,86.34
19,13,15,0.517241,52.21
19,14,12,0.413793,41.97
19,15,20,0.689655,69.28
19,16,5,0.172414,18.07
19,17,27,0.931034,93.17
19,18,3,0.103448,11.24
19,19,16,0.551724,55.62
19,20,11,0.379310,38.55
19,21,14,0.482759,48.79
19,22,6,0.206897,21.48
19,23,7,0.241379,24.90
19,24,2,0.068966,7.83
19,25,7,0.241379,24.90
19,26,21,0.724138,72.69
19,27,1,0.034483,4.41
19,28,22,0.758621,76.10
19,29,21,0.724138,72.69
19,30,13,0.448276,45.38
19,31,27,0.931034,93.17
19,32,5,0.172414,18.07
19,33,28,0.965517,96.59
19,34,26,0.896552,89.76
19,35,18,0.620690,62.45
19,36,14,0.482759,48.79
19,37,20,0.689655,69.28
19,38,17,0.586207,59.03
19,39,15,0.517241,52.21
19,40,7,0.241379,24.90
19,41,17,0.586207,59.03
19,42,29,1.000000,100.00
19,43,21,0.724138,72.69
19,44,0,0.000000,1.00
19,45,22,0.758621,76.10
19,46,27,0.931034,93.17
19,47,13,0.448276,45.38
19,48,17,0.586207,59.03
19,49,17,0.586207,59.03
19,50,14,0.482759,48.79
19,51,3,0.103448,11.24
19,52,28,0.965517,96.59
19,53,23,0.793103,79.52
19,54,3,0.103448,11.24
19,55,15,0.517241,52.21
19,56,17,0.586207,59.03
19,57,18,0.620690,62.45
19,58,12,0.413793,41.97
19,59,8,0.275862,28.31
19,60,1,0.034483,4.41
19,61,28,0.965517,96.59
19,62,23,0.793103,79.52
19,63,13,0.448276,45.38
20,0,23,0.793103,79.52
20,1,2,0.068966,7.83
20,2,2,0.068966,7.83
20,3,2,0.068966,7.83
20,4,15,0.517241,52.21
20,5,13,0.448276,45.38
20,6,3,0.103448,11.24
20,7,23,0.793103,79.52
20,8,16,0.551724,55.62
20,9,25,0.862069,86.34
20,10,23,0.793103,79.52
20,11,14,0.482759,48.79
20,12,2,0.068966,7.83
20,13,23,0.793103,79.52
20,14,12,0.413793,41.97
20,15,23,0.793103,79.52
20,16,7,0.241379,24.90
20,17,17,0.586207,59.03
20,18,10,0.344828,35.14
20,19,11,0.379310,38.55
20,20,3,0.103448,11.24
20,21,7,0.241379,24.90
20,22,12,0.413793,41.97
20,23,20,0.689655,69.28
20,24,20,0.689655,69.28
20,25,2,0.068966,7.83
20,26,21,0.724138,72.69
20,27,3,0.103448,11.24
20,28,25,0.862069,86.34
20,29,28,0.965517,96.59
20,30,26,0.896552,89.76
20,31,1,0.034483,4.41
20,32,3,0.103448,11.24
20,33,12,0.413793,41.97
20,34,10,0.344828,35.14
20,35,27,0.931034,93.17
20,36,29,1.000000,100.00
20,37,1,0.034483,4.41
20,38,8,0.275862,28.31
20,39,26,0.896552,89.76
20,40,7,0.241379,24.90
20,41,5,0.172414,18.07
20,42,22,0.758621,76.10
20,43,7,0.241379,24.90
20,44,13,0.448276,45.38
20,45,1,0.034483,4.41
20,46,19,0.655172,65.86
20,47,14,0.482759,48.79
20,48,11,0.379310,38.55
20,49,3,0.103448,11.24
20,50,23,0.793103,79.52
20,51,24,0.827586,82.93
20,52,12,0.413793,41.97
20,53,5,0.172414,18.07
20,54,20,0.689655,69.28
20,55,0,0.000000,1.00
20,56,5,0.172414,18.07
20,57,4,0.137931,14.66
20,58,24,0.827586,82.93
20,59,0,0.000000,1.00
20,60,2,0.068966,7.83
20,61,26,0.896552,89.76
20,62,22,0.758621,76.10
20,63,8,0.275862,28.31
21,0,7,0.241379,24.90
21,1,19,0.655172,65.86
21,2,1,0.034483,4.41
21,3,20,0.689655,69.28
21,4,12,0.413793,41.97
21,5,0,0.000000,1.00
21,6,15,0.517241,52.21
21,7,27,0.931034,93.17
21,8,8,0.275862,28.31
21,9,12,0.413793,41.97
21,10,4,0.137931,14.66
21,11,22,0.758621,76.10
21,12,10,0.344828,35.14
21,13,17,0.586207,59.03
21,14,24,0.827586,82.93
21,15,6,0.206897,21.48
21,16,7,0.241379,24.90
21,17,16,0.551724,55.62
21,18,26,0.896552,89.76
21,19,22,0.758621,76.10
21,20,25,0.862069,86.34
21,21,1,0.034483,4.41
21,22,19,0.655172,65.86
21,23,24,0.827586,82.93
21,24,26,0.896552,89.76
21,25,14,0.482759,48.79
21,26,9,0.310345,31.72
21,27,11,0.379310,38.55
21,28,17,0.586207,59.03
21,29,29,1.000000,100.00
21,30,22,0.758621,76.10
21,31,9,0.310345,31.72
21,32,14,0.482759,48.79
21,33,23,0.793103,79.52
21,34,15,0.517241,52.21
21,35,26,0.896552,89.76
21,36,0,0.000000,1.00
21,37,3,0.103448,11.24
21,38,16,0.551724,55.62
21,39,17,0.586207,59.03
21,40,0,0.000000,1.00
21,41,22,0.758621,76.10
21,42,8,0.275862,28.31
21,43,24,0.827586,82.93
21,44,28,0.965517,96.59
21,45,19,0.655172,65.86
21,46,21,0.724138,72.69
21,47,29,1.000000,100.00
21,48,14,0.482759,48.79
21,49,14,0.482759,48.79
21,50,21,0.724138,72.69
21,51,5,0.172414,18.07
21,52,23,0.793103,79.52
21,53,24,0.827586,82.93
21,54,14,0.482759,48.79
21,55,26,0.896552,89.76
21,56,5,0.172414,18.07
21,57,28,0.965517,96.59
21,58,7,0.241379,24.90
21,59,1,0.034483,4.41
21,60,23,0.793103,79.52
21,61,3,0.103448,11.24
21,62,12,0.413793,41.97
21,63,12,0.413793,41.97
22,0,10,0.344828,35.14
22,1,4,0.137931,14.66
22,2,18,0.620690,62.45
22,3,5,0.172414,18.07
22,4,6,0.206897,21.48
22,5,17,0.586207,59.03
22,6,6,0.206897,21.48
22,7,4,0.137931,14.66
22,8,22,0.758621,76.10
22,9,17,0.586207,59.03
22,10,24,0.827586,82.93
22,11,8,0.275862,28.31
22,12,23,0.793103,79.52
22,13,10,0.344828,35.14
22,14,23,0.793103,79.52
22,15,22,0.758621,76.10
22,16,0,0.000000,1.00
22,17,4,0.137931,14.66
22,18,5,0.172414,18.07
22,19,3,0.103448,11.24
22,20,0,0.000000,1.00
22,21,0,0.000000,1.00
22,22,0,0.000000,1.00
22,23,11,0.379310,38.55
22,24,9,0.310345,31.72
22,25,25,0.862069,86.34
22,26,0,0.000000,1.00
22,27,2,0.068966,7.83
22,28,23,0.793103,79.52
22,29,25,0.862069,86.34
22,30,14,0.482759,48.79
22,31,15,0.517241,52.21
22,32,22,0.758621,76.10
22,33,6,0.206897,21.48
22,34,2,0.068966,7.83
22,35,4,0.137931,14.66
22,36,8,0.275862,28.31
22,37,23,0.793103,79.52
22,38,20,0.689655,69.28
22,39,18,0.620690,62.45
22,40,22,0.758621,76.10
22,41,22,0.758621,76.10
22,42,5,0.172414,18.07
22,43,13,0.448276,45.38
22,44,17,0.586207,59.03
22,45,8,0.275862,28.31
22,46,2,0.068966,7.83
22,47,2,0.068966,7.83
22,48,28,0.965517,96.59
22,49,22,0.758621,76.10
22,50,14,0.482759,48.79
22,51,15,0.517241,52.21
22,52,4,0.137931,14.66
22,53,1,0.034483,4.41
22,54,1,0.034483,4.41
22,55,1,0.034483,4.41
22,56,25,0.862069,86.34
22,57,6,0.206897,21.48
22,58,12,0.413793,41.97
22,59,25,0.862069,86.34
22,60,19,0.655172,65.86
22,61,9,0.310345,31.72
22,62,25,0.862069,86.34
22,63,22,0.758621,76.10
23,0,6,0.206897,21.48
23,1,3,0.103448,11.24
23,2,4,0.137931,14.66
23,3,12,0.413793,41.97
23,4,12,0.413793,41.97
23,5,14,0.482759,48.79
23,6,0,0.000000,1.00
23,7,28,0.965517,96.59
23,8,26,0.896552,89.76
23,9,23,0.793103,79.52
23,10,10,0.344828,35.14
23,11,24,0.827586,82.93
23,12,0,0.000000,1.00
23,13,16,0.551724,55.62
23,14,8,0.275862,28.31
23,15,1,0.034483,4.41
23,16,17,0.586207,59.03
23,17,21,0.724138,72.69
23,18,7,0.241379,24.90
23,19,22,0.758621,76.10
23,20,16,0.551724,55.62
23,21,15,0.517241,52.21
23,22,14,0.482759,48.79
23,23,27,0.931034,93.17
23,24,17,0.586207,59.03
23,25,9,0.310345,31.72
23,26,16,0.551724,55.62
23,27,22,0.758621,76.10
23,28,4,0.137931,14.66
23,29,21,0.724138,72.69
23,30,16,0.551724,55.62
23,31,22,0.758621,76.10
23,32,18,0.620690,62.45
23,33,29,1.000000,100.00
23,34,18,0.620690,62.45
23,35,27,0.931034,93.17
23,36,5,0.172414,18.07
23,37,22,0.758621,76.10
23,38,13,0.448276,45.38
23,39,12,0.413793,41.97
23,40,10,0.344828,35.14
23,41,24,0.827586,82.93
23,42,15,0.517241,52.21
23,43,13,0.448276,45.38
23,44,12,0.413793,41.97
23,45,19,0.655172,65.86
23,46,20,0.689655,69.28
23,47,24,0.827586,82.93
23,48,8,0.275862,28.31
23,49,9,0.310345,31.72
23,50,1,0.034483,4.41
23,51,24,0.827586,82.93
23,52,13,0.448276,45.38
23,53,12,0.413793,41.97
23,54,21,0.724138,72.69
23,55,6,0.206897,21.48
23,56,13,0.448276,45.38
23,57,18,0.620690,62.45
23,58,21,0.724138,72.69
23,59,23,0.793103,79.52
23,60,25,0.862069,86.34
23,61,12,0.413793,41.97
23,62,15,0.517241,52.21
23,63,6,0.206897,21.48
24,0,8,0.275862,28.31
24,1,20,0.689655,69.28
24,2,11,0.379310,38.55
24,3,16,0.551724,55.62
24,4,12,0.413793,41.97
24,5,12,0.413793,41.97
24,6,23,0.793103,79.52
24,7,2,0.068966,7.83
24,8,7,0.241379,24.90
24,9,17,0.586207,59.03
24,10,23,0.793103,79.52
24,11,17,0.586207,59.03
24,12,10,0.344828,35.14
24,13,20,0.689655,69.28
24,14,19,0.655172,65.86
24,15,14,0.482759,48.79
24,16,14,0.482759,48.79
24,17,25,0.862069,86.34
24,18,13,0.448276,45.38
24,19,2,0.068966,7.83
24,20,4,0.137931,14.66
24,21,5,0.172414,18.07
24,22,15,0.517241,52.21
24,23,6,0.206897,21.48
24,24,0,0.000000,1.00
24,25,19,0.655172,65.86
24,26,27,0.931034,93.17
24,27,20,0.689655,69.28
24,28,15,0.517241,52.21
24,29,15,0.517241,52.21
24,30,20,0.689655,69.28
24,31,12,0.413793,41.97
24,32,15,0.517241,52.21
24,33,26,0.896552,89.76
24,34,16,0.551724,55.62
24,35,15,0.517241,52.21
24,36,21,0.724138,72.69
24,37,13,0.448276,45.38
24,38,23,0.793103,79.52
24,39,16,0.551724,55.62
24,40,12,0.413793,41.97
24,41,10,0.344828,35.14
24,42,8,0.275862,28.31
24,43,28,0.965517,96.59
24,44,22,0.758621,76.10
24,45,8,0.275862,28.31
24,46,4,0.137931,14.66
24,47,11,0.379310,38.55
24,48,22,0.758621,76.10
24,49,14,0.482759,48.79
24,50,26,0.896552,89.76
24,51,5,0.172414,18.07
24,52,4,0.137931,14.66
24,53,0,0.000000,1.00
24,54,18,0.620690,62.45
24,55,20,0.689655,69.28
24,56,17,0.586207,59.03
24,57,8,0.275862,28.31
24,58,3,0.103448,11.24
24,59,23,0.793103,79.52
24,60,21,0.724138,72.69
24,61,16,0.551724,55.62
24,62,7,0.241379,24.90
24,63,16,0.551724,55.62
25,0,15,0.517241,52.21
25,1,20,0.689655,69.28
25,2,28,0.965517,96.59
25,3,12,0.413793,41.97
25,4,15,0.517241,52.21
25,5,5,0.172414,18.07
25,6,12,0.413793,41.97
25,7,8,0.275862,28.31
25,8,7,0.241379,24.90
25,9,21,0.724138,72.69
25,10,2,0.068966,7.83
25,11,26,0.896552,89.76
25,12,17,0.586207,59.03
25,13,20,0.689655,69.28
25,14,1,0.034483,4.41
25,15,3,0.103448,11.24
25,16,13,0.448276,45.38
25,17,15,0.517241,52.21
25,18,0,0.000000,1.00
25,19,4,0.137931,14.66
25,20,21,0.724138,72.69
25,21,14,0.482759,48.79
25,22,8,0.275862,28.31
25,23,28,0.965517,96.59
25,24,18,0.620690,62.45
25,25,12,0.413793,41.97
25,26,15,0.517241,52.21
25,27,27,0.931034,93.17
25,28,27,0.931034,93.17
25,29,16,0.551724,55.62
25,30,5,0.172414,18.07
25,31,0,0.000000,1.00
25,32,10,0.344828,35.14
25,33,3,0.103448,11.24
25,34,9,0.310345,31.72
25,35,14,0.482759,48.79
25,36,23,0.793103,79.52
25,37,18,0.620690,62.45
25,38,27,0.931034,93.17
25,39,29,1.000000,100.00
25,40,21,0.724138,72.69
25,41,26,0.896552,89.76
25,42,12,0.413793,41.97
25,43,23,0.793103,79.52
25,44,29,1.000000,100.00
25,45,12,0.413793,41.97
25,46,3,0.103448,11.24
25,47,27,0.931034,93.17
25,48,27,0.931034,93.17
25,49,15,0.517241,52.21
25,50,21,0.724138,72.69
25,51,3,0.103448,11.24
25,52,7,0.241379,24.90
25,53,9,0.310345,31.72
25,54,4,0.137931,14.66
25,55,4,0.137931,14.66
25,56,2,0.068966,7.83
25,57,5,0.172414,18.07
25,58,29,1.000000,100.00
25,59,13,0.448276,45.38
25,60,23,0.793103,79.52
25,61,26,0.896552,89.76
25,62,20,0.689655,69.28
25,63,6,0.206897,21.48
26,0,19,0.655172,65.86
26,1,26,0.896552,89.76
26,2,22,0.758621,76.10
26,3,1,0.034483,4.41
26,4,18,0.620690,62.45
26,5,20,0.689655,69.28
26,6,8,0.275862,28.31
26,7,3,0.103448,11.24
26,8,4,0.137931,14.66
26,9,22,0.758621,76.10
26,10,16,0.551724,55.62
26,11,1,0.034483,4.41
26,12,6,0.206897,21.48
26,13,16,0.551724,55.62
26,14,2,0.068966,7.83
26,15,22,0.758621,76.10
26,16,4,0.137931,14.66
26,17,0,0.000000,1.00
26,18,20,0.689655,69.28
26,19,27,0.931034,93.17
26,20,1,0.034483,4.41
26,21,7,0.241379,24.90
26,22,6,0.206897,21.48
26,23,17,0.586207,59.03
26,24,20,0.689655,69.28
26,25,20,0.689655,69.28
26,26,17,0.586207,59.03
26,27,19,0.655172,65.86
26,28,12,0.413793,41.97
26,29,28,0.965517,96.59
26,30,6,0.206897,21.48
26,31,6,0.206897,21.48
26,32,0,0.000000,1.00
26,33,0,0.000000,1.00
26,34,13,0.448276,45.38
26,35,6,0.206897,21.48
26,36,0,0.000000,1.00
26,37,5,0.172414,18.07
26,38,24,0.827586,82.93
26,39,7,0.241379,24.90
26,40,26,0.896552,89.76
26,41,20,0.689655,69.28
26,42,16,0.551724,55.62
26,43,20,0.689655,69.28
26,44,0,0.000000,1.00
26,45,26,0.896552,89.76
26,46,7,0.241379,24.90
26,47,12,0.413793,41.97
26,48,28,0.965517,96.59
26,49,12,0.413793,41.97
26,50,29,1.000000,100.00
26,51,26,0.896552,89.76
26,52,26,0.896552,89.76
26,53,12,0.413793,41.97
26,54,22,0.758621,76.10
26,55,24,0.827586,82.93
26,56,27,0.931034,93.17
26,57,0,0.000000,1.00
26,58,1,0.034483,4.41
26,59,2,0.068966,7.83
26,60,18,0.620690,62.45
26,61,18,0.620690,62.45
26,62,17,0.586207,59.03
26,63,17,0.586207,59.03
27,0,18,0.620690,62.45
27,1,6,0.206897,21.48
27,2,21,0.724138,72.69
27,3,8,0.275862,28.31
27,4,2,0.068966,7.83
27,5,29,1.000000,100.00
27,6,19,0.655172,65.86
27,7,18,0.620690,62.45
27,8,14,0.482759,48.79
27,9,16,0.551724,55.62
27,10,15,0.517241,52.21
27,11,5,0.172414,18.07
27,12,12,0.413793,41.97
27,13,28,0.965517,96.59
27,14,18,0.620690,62.45
27,15,17,0.586207,59.03
27,16,21,0.724138,72.69
27,17,28,0.965517,96.59
27,18,23,0.793103,79.52
27,19,11,0.379310,38.55
27,20,29,1.000000,100.00
27,21,22,0.758621,76.10
27,22,5,0.172414,18.07
27,23,10,0.344828,35.14
27,24,14,0.482759,48.79
27,25,8,0.275862,28.31
27,26,5,0.172414,18.07
27,27,12,0.413793,41.97
27,28,12,0.413793,41.97
27,29,4,0.137931,14.66
27,30,7,0.241379,24.90
27,31,1,0.034483,4.41
27,32,10,0.344828,35.14
27,33,7,0.241379,24.90
27,34,0,0.000000,1.00
27,35,5,0.172414,18.07
27,36,4,0.137931,14.66
27,37,1,0.034483,4.41
27,38,8,0.275862,28.31
27,39,23,0.793103,79.52
27,40,3,0.103448,11.24
27,41,24,0.827586,82.93
27,42,18,0.620690,62.45
27,43,20,0.689655,69.28
27,44,10,0.344828,35.14
27,45,29,1.000000,100.00
27,46,19,0.655172,65.86
27,47,23,0.793103,79.52
27,48,8,0.275862,28.31
27,49,29,1.000000,100.00
27,50,28,0.965517,96.59
27,51,13,0.448276,45.38
27,52,6,0.206897,21.48
27,53,2,0.068966,7.83
27,54,21,0.724138,72.69
27,55,29,1.000000,100.00
27,56,28,0.965517,96.59
27,57,27,0.931034,93.17
27,58,4,0.137931,14.66
27,59,18,0.620690,62.45
27,60,2,0.068966,7.83
27,61,16,0.551724,55.62
27,62,6,0.206897,21.48
27,63,3,0.103448,11.24
28,0,27,0.931034,93.17
28,1,19,0.655172,65.86
28,2,10,0.344828,35.14
28,3,18,0.620690,62.45
28,4,2,0.068966,7.83
28,5,0,0.000000,1.00
28,6,27,0.931034,93.17
28,7,3,0.103448,11.24
28,8,19,0.655172,65.86
28,9,8,0.275862,28.31
28,10,8,0.275862,28.31
28,11,28,0.965517,96.59
28,12,19,0.655172,65.86
28,13,7,0.241379,24.90
28,14,8,0.275862,28.31
28,15,4,0.137931,14.66
28,16,26,0.896552,89.76
28,17,23,0.793103,79.52
28,18,7,0.241379,24.90
28,19,0,0.000000,1.00
28,20,5,0.172414,18.07
28,21,13,0.448276,45.38
28,22,25,0.862069,86.34
28,23,8,0.275862,28.31
28,24,2,0.068966,7.83
28,25,5,0.172414,18.07
28,26,17,0.586207,59.03
28,27,6,0.206897,21.48
28,28,25,0.862069,86.34
28,29,19,0.655172,65.86
28,30,19,0.655172,65.86
28,31,4,0.137931,14.66
28,32,28,0.965517,96.59
28,33,5,0.172414,18.07
28,34,18,0.620690,62.45
28,35,2,0.068966,7.83
28,36,10,0.344828,35.14
28,37,11,0.379310,38.55
28,38,3,0.103448,11.24
28,39,27,0.931034,93.17
28,40,5,0.172414,18.07
28,41,6,0.206897,21.48
28,42,0,0.000000,1.00
28,43,23,0.793103,79.52
28,44,23,0.793103,79.52
28,45,29,1.000000,100.00
28,46,20,0.689655,69.28
28,47,1,0.034483,4.41
28,48,7,0.241379,24.90
28,49,3,0.103448,11.24
28,50,2,0.068966,7.83
28,51,16,0.551724,55.62
28,52,5,0.172414,18.07
28,53,23,0.793103,79.52
28,54,3,0.103448,11.24
28,55,17,0.586207,59.03
28,56,25,0.862069,86.34
28,57,5,0.172414,18.07
28,58,1,0.034483,4.41
28,59,26,0.896552,89.76
28,60,8,0.275862,28.31
28,61,18,0.620690,62.45
28,62,6,0.206897,21.48
28,63,6,0.206897,21.48
29,0,20,0.689655,69.28
29,1,26,0.896552,89.76
29,2,20,0.689655,69.28
29,3,5,0.172414,18.07
29,4,22,0.758621,76.10
29,5,18,0.620690,62.45
29,6,10,0.344828,35.14
