row,col,level,conductance,conductance_uS
14,35,3,0.103448,11.24
14,36,11,0.379310,38.55
14,37,0,0.000000,1.00
14,38,26,0.896552,89.76
14,39,12,0.413793,41.97
14,40,15,0.517241,52.21
14,41,29,1.000000,100.00
14,42,11,0.379310,38.55
14,43,12,0.413793,41.97
14,44,14,0.482759,48.79
14,45,9,0.310345,31.72
14,46,28,0.965517,96.59
14,47,8,0.275862,28.31
14,48,10,0.344828,35.14
14,49,22,0.758621,76.10
14,50,1,0.034483,4.41
14,51,25,0.862069,86.34
14,52,5,0.172414,18.07
14,53,23,0.793103,79.52
14,54,25,0.862069,86.34
14,55,2,0.068966,7.83
14,56,26,0.896552,89.76
14,57,25,0.862069,86.34
14,58,6,0.206897,21.48
14,59,20,0.689655,69.28
14,60,27,0.931034,93.17
14,61,1,0.034483,4.41
14,62,24,0.827586,82.93
14,63,19,0.655172,65.86
15,0,19,0.655172,65.86
15,1,13,0.448276,45.38
15,2,24,0.827586,82.93
15,3,14,0.482759,48.79
15,4,21,0.724138,72.69
15,5,24,0.827586,82.93
15,6,28,0.965517,96.59
15,7,22,0.758621,76.10
15,8,2,0.068966,7.83
15,9,8,0.275862,28.31
15,10,9,0.310345,31.72
15,11,10,0.344828,35.14
15,12,15,0.517241,52.21
15,13,4,0.137931,14.66
15,14,13,0.448276,45.38
15,15,18,0.620690,62.45
15,16,20,0.689655,69.28
15,17,16,0.551724,55.62
15,18,14,0.482759,48.79
15,19,3,0.103448,11.24
15,20,28,0.965517,96.59
15,21,24,0.827586,82.93
15,22,7,0.241379,24.90
15,23,25,0.862069,86.34
15,24,3,0.103448,11.24
15,25,3,0.103448,11.24
15,26,8,0.275862,28.31
15,27,25,0.862069,86.34
15,28,22,0.758621,76.10
15,29,15,0.517241,52.21
15,30,24,0.827586,82.93
15,31,4,0.137931,14.66
15,32,6,0.206897,21.48
15,33,1,0.034483,4.41
15,34,3,0.103448,11.24
15,35,22,0.758621,76.10
15,36,25,0.862069,86.34
15,37,10,0.344828,35.14
15,38,11,0.379310,38.55
15,39,22,0.758621,76.10
15,40,6,0.206897,21.48
15,41,22,0.758621,76.10
15,42,0,0.000000,1.00
15,43,23,0.793103,79.52
15,44,5,0.172414,18.07
15,45,2,0.068966,7.83
15,46,3,0.103448,11.24
15,47,24,0.827586,82.93
15,48,7,0.241379,24.90
15,49,0,0.000000,1.00
15,50,26,0.896552,89.76
15,51,27,0.931034,93.17
15,52,6,0.206897,21.48
15,53,13,0.448276,45.38
15,54,9,0.310345,31.72
15,55,26,0.896552,89.76
15,56,13,0.448276,45.38
15,57,7,0.241379,24.90
15,58,2,0.068966,7.83
15,59,29,1.000000,100.00
15,60,2,0.068966,7.83
15,61,18,0.620690,62.45
15,62,1,0.034483,4.41
15,63,28,0.965517,96.59
16,0,14,0.482759,48.79
16,1,8,0.275862,28.31
16,2,7,0.241379,24.90
16,3,12,0.413793,41.97
16,4,22,0.758621,76.10
16,5,26,0.896552,89.76
16,6,10,0.344828,35.14
16,7,2,0.068966,7.83
16,8,20,0.689655,69.28
16,9,23,0.793103,79.52
16,10,23,0.793103,79.52
16,11,10,0.344828,35.14
16,12,16,0.551724,55.62
16,13,1,0.034483,4.41
16,14,20,0.689655,69.28
16,15,23,0.793103,79.52
16,16,24,0.827586,82.93
16,17,6,0.206897,21.48
16,18,18,0.620690,62.45
16,19,6,0.206897,21.48
16,20,3,0.103448,11.24
16,21,23,0.793103,79.52
16,22,15,0.517241,52.21
16,23,18,0.620690,62.45
16,24,21,0.724138,72.69
16,25,20,0.689655,69.28
16,26,27,0.931034,93.17
16,27,11,0.379310,38.55
16,28,12,0.413793,41.97
16,29,28,0.965517,96.59
16,30,2,0.068966,7.83
16,31,0,0.000000,1.00
16,32,25,0.862069,86.34
16,33,1,0.034483,4.41
16,34,24,0.827586,82.93
16,35,21,0.724138,72.69
16,36,28,0.965517,96.59
16,37,5,0.172414,18.07
16,38,15,0.517241,52.21
16,39,12,0.413793,41.97
16,40,8,0.275862,28.31
16,41,1,0.034483,4.41
16,42,21,0.724138,72.69
16,43,8,0.275862,28.31
16,44,10,0.344828,35.14
16,45,28,0.965517,96.59
16,46,2,0.068966,7.83
16,47,2,0.068966,7.83
16,48,3,0.103448,11.24
16,49,20,0.689655,69.28
16,50,21,0.724138,72.69
16,51,18,0.620690,62.45
16,52,0,0.000000,1.00
16,53,20,0.689655,69.28
16,54,9,0.310345,31.72
16,55,3,0.103448,11.24
16,56,7,0.241379,24.90
16,57,22,0.758621,76.10
16,58,27,0.931034,93.17
16,59,8,0.275862,28.31
16,60,25,0.862069,86.34
16,61,4,0.137931,14.66
16,62,7,0.241379,24.90
16,63,25,0.862069,86.34
17,0,10,0.344828,35.14
17,1,21,0.724138,72.69
17,2,23,0.793103,79.52
17,3,7,0.241379,24.90
17,4,28,0.965517,96.59
17,5,21,0.724138,72.69
17,6,29,1.000000,100.00
17,7,23,0.793103,79.52
17,8,13,0.448276,45.38
17,9,8,0.275862,28.31
17,10,27,0.931034,93.17
17,11,7,0.241379,24.90
17,12,19,0.655172,65.86
17,13,14,0.482759,48.79
17,14,4,0.137931,14.66
17,15,28,0.965517,96.59
17,16,27,0.931034,93.17
17,17,2,0.068966,7.83
17,18,7,0.241379,24.90
17,19,29,1.000000,100.00
17,20,25,0.862069,86.34
17,21,8,0.275862,28.31
17,22,18,0.620690,62.45
17,23,15,0.517241,52.21
17,24,18,0.620690,62.45
17,25,8,0.275862,28.31
17,26,21,0.724138,72.69
17,27,4,0.137931,14.66
17,28,25,0.862069,86.34
17,29,11,0.379310,38.55
17,30,6,0.206897,21.48
17,31,27,0.931034,93.17
17,32,5,0.172414,18.07
17,33,16,0.551724,55.62
17,34,16,0.551724,55.62
17,35,27,0.931034,93.17
17,36,24,0.827586,82.93
17,37,12,0.413793,41.97
17,38,8,0.275862,28.31
17,39,11,0.379310,38.55
17,40,15,0.517241,52.21
17,41,16,0.551724,55.62
17,42,28,0.965517,96.59
17,43,6,0.206897,21.48
17,44,18,0.620690,62.45
17,45,23,0.793103,79.52
17,46,10,0.344828,35.14
17,47,28,0.965517,96.59
17,48,3,0.103448,11.24
17,49,0,0.000000,1.00
17,50,28,0.965517,96.59
17,51,19,0.655172,65.86
17,52,27,0.931034,93.17
17,53,18,0.620690,62.45
17,54,9,0.310345,31.72
17,55,8,0.275862,28.31
17,56,24,0.827586,82.93
17,57,20,0.689655,69.28
17,58,11,0.379310,38.55
17,59,0,0.000000,1.00
17,60,23,0.793103,79.52
17,61,17,0.586207,59.03
17,62,13,0.448276,45.38
17,63,8,0.275862,28.31
18,0,0,0.000000,1.00
18,1,27,0.931034,93.17
18,2,8,0.275862,28.31
18,3,12,0.413793,41.97
18,4,3,0.103448,11.24
18,5,15,0.517241,52.21
18,6,29,1.000000,100.00
18,7,4,0.137931,14.66
18,8,17,0.586207,59.03
18,9,1,0.034483,4.41
18,10,10,0.344828,35.14
18,11,10,0.344828,35.14
18,12,17,0.586207,59.03
18,13,20,0.689655,69.28
18,14,6,0.206897,21.48
18,15,28,0.965517,96.59
18,16,0,0.000000,1.00
18,17,10,0.344828,35.14
18,18,1,0.034483,4.41
18,19,2,0.068966,7.83
18,20,11,0.379310,38.55
18,21,21,0.724138,72.69
18,22,9,0.310345,31.72
18,23,26,0.896552,89.76
18,24,25,0.862069,86.34
18,25,13,0.448276,45.38
18,26,4,0.137931,14.66
18,27,26,0.896552,89.76
18,28,29,1.000000,100.00
18,29,7,0.241379,24.90
18,30,7,0.241379,24.90
18,31,10,0.344828,35.14
18,32,18,0.620690,62.45
18,33,13,0.448276,45.38
18,34,29,1.000000,100.00
18,35,5,0.172414,18.07
18,36,7,0.241379,24.90
18,37,9,0.310345,31.72
18,38,8,0.275862,28.31
18,39,14,0.482759,48.79
18,40,13,0.448276,45.38
18,41,21,0.724138,72.69
18,42,20,0.689655,69.28
18,43,29,1.000000,100.00
18,44,23,0.793103,79.52
18,45,8,0.275862,28.31
18,46,23,0.793103,79.52
18,47,7,0.241379,24.90
18,48,5,0.172414,18.07
18,49,11,0.379310,38.55
18,50,4,0.137931,14.66
18,51,19,0.655172,65.86
18,52,17,0.586207,59.03
18,53,17,0.586207,59.03
18,54,11,0.379310,38.55
18,55,21,0.724138,72.69
18,56,28,0.965517,96.59
18,57,22,0.758621,76.10
18,58,19,0.655172,65.86
18,59,10,0.344828,35.14
18,60,6,0.206897,21.48
18,61,20,0.689655,69.28
18,62,18,0.620690,62.45
18,63,13,0.448276,45.38
19,0,5,0.172414,18.07
19,1,20,0.689655,69.28
19,2,4,0.137931,14.66
19,3,6,0.206897,21.48
19,4,15,0.517241,52.21
19,5,16,0.551724,55.62
19,6,9,0.310345,31.72
19,7,8,0.275862,28.31
19,8,23,0.793103,79.52
19,9,10,0.344828,35.14
19,10,20,0.689655,69.28
19,11,13,0.448276,45.38
19,12,19,0.655172,65.86
19,13,3,0.103448,11.24
19,14,10,0.344828,35.14
19,15,11,0.379310,38.55
19,16,16,0.551724,55.62
19,17,9,0.310345,31.72
19,18,7,0.241379,24.90
19,19,22,0.758621,76.10
19,20,23,0.793103,79.52
19,21,27,0.931034,93.17
19,22,22,0.758621,76.10
19,23,14,0.482759,48.79
19,24,18,0.620690,62.45
19,25,25,0.862069,86.34
19,26,19,0.655172,65.86
19,27,25,0.862069,86.34
19,28,22,0.758621,76.10
19,29,25,0.862069,86.34
19,30,6,0.206897,21.48
19,31,3,0.103448,11.24
19,32,18,0.620690,62.45
19,33,15,0.517241,52.21
19,34,15,0.517241,52.21
19,35,4,0.137931,14.66
19,36,26,0.896552,89.76
19,37,19,0.655172,65.86
19,38,7,0.241379,24.90
19,39,13,0.448276,45.38
19,40,25,0.862069,86.34
19,41,15,0.517241,52.21
19,42,5,0.172414,18.07
19,43,1,0.034483,4.41
19,44,5,0.172414,18.07
19,45,9,0.310345,31.72
19,46,20,0.689655,69.28
19,47,29,1.000000,100.00
19,48,15,0.517241,52.21
19,49,23,0.793103,79.52
19,50,27,0.931034,93.17
19,51,4,0.137931,14.66
19,52,28,0.965517,96.59
19,53,19,0.655172,65.86
19,54,19,0.655172,65.86
19,55,2,0.068966,7.83
19,56,27,0.931034,93.17
19,57,13,0.448276,45.38
19,58,29,1.000000,100.00
19,59,14,0.482759,48.79
19,60,2,0.068966,7.83
19,61,12,0.413793,41.97
19,62,4,0.137931,14.66
19,63,22,0.758621,76.10
20,0,3,0.103448,11.24
20,1,21,0.724138,72.69
20,2,10,0.344828,35.14
20,3,9,0.310345,31.72
20,4,19,0.655172,65.86
20,5,6,0.206897,21.48
20,6,8,0.275862,28.31
20,7,9,0.310345,31.72
20,8,20,0.689655,69.28
20,9,25,0.862069,86.34
20,10,0,0.000000,1.00
20,11,21,0.724138,72.69
20,12,13,0.448276,45.38
20,13,7,0.241379,24.90
20,14,27,0.931034,93.17
20,15,9,0.310345,31.72
20,16,2,0.068966,7.83
20,17,11,0.379310,38.55
20,18,19,0.655172,65.86
20,19,28,0.965517,96.59
20,20,4,0.137931,14.66
20,21,22,0.758621,76.10
20,22,25,0.862069,86.34
20,23,1,0.034483,4.41
20,24,8,0.275862,28.31
20,25,2,0.068966,7.83
20,26,20,0.689655,69.28
20,27,5,0.172414,18.07
20,28,2,0.068966,7.83
20,29,6,0.206897,21.48
20,30,7,0.241379,24.90
20,31,11,0.379310,38.55
20,32,4,0.137931,14.66
20,33,22,0.758621,76.10
20,34,0,0.000000,1.00
20,35,11,0.379310,38.55
20,36,11,0.379310,38.55
20,37,12,0.413793,41.97
20,38,25,0.862069,86.34
20,39,29,1.000000,100.00
20,40,9,0.310345,31.72
20,41,24,0.827586,82.93
20,42,6,0.206897,21.48
20,43,0,0.000000,1.00
20,44,16,0.551724,55.62
20,45,7,0.241379,24.90
20,46,21,0.724138,72.69
20,47,13,0.448276,45.38
20,48,2,0.068966,7.83
20,49,5,0.172414,18.07
20,50,24,0.827586,82.93
20,51,29,1.000000,100.00
20,52,15,0.517241,52.21
20,53,20,0.689655,69.28
20,54,14,0.482759,48.79
20,55,13,0.448276,45.38
20,56,9,0.310345,31.72
20,57,28,0.965517,96.59
20,58,29,1.000000,100.00
20,59,11,0.379310,38.55
20,60,15,0.517241,52.21
20,61,5,0.172414,18.07
20,62,0,0.000000,1.00
20,63,7,0.241379,24.90
21,0,1,0.034483,4.41
21,1,25,0.862069,86.34
21,2,6,0.206897,21.48
21,3,11,0.379310,38.55
21,4,2,0.068966,7.83
21,5,20,0.689655,69.28
21,6,11,0.379310,38.55
21,7,11,0.379310,38.55
21,8,7,0.241379,24.90
21,9,19,0.655172,65.86
21,10,23,0.793103,79.52
21,11,14,0.482759,48.79
21,12,4,0.137931,14.66
21,13,28,0.965517,96.59
21,14,7,0.241379,24.90
21,15,0,0.000000,1.00
21,16,7,0.241379,24.90
21,17,29,1.000000,100.00
21,18,10,0.344828,35.14
21,19,19,0.655172,65.86
21,20,20,0.689655,69.28
21,21,24,0.827586,82.93
21,22,19,0.655172,65.86
21,23,2,0.068966,7.83
21,24,7,0.241379,24.90
21,25,20,0.689655,69.28
21,26,16,0.551724,55.62
21,27,13,0.448276,45.38
21,28,16,0.551724,55.62
21,29,8,0.275862,28.31
21,30,14,0.482759,48.79
21,31,25,0.862069,86.34
21,32,13,0.448276,45.38
21,33,14,0.482759,48.79
21,34,17,0.586207,59.03
21,35,16,0.551724,55.62
21,36,18,0.620690,62.45
21,37,28,0.965517,96.59
21,38,4,0.137931,14.66
21,39,27,0.931034,93.17
21,40,4,0.137931,14.66
21,41,22,0.758621,76.10
21,42,11,0.379310,38.55
21,43,18,0.620690,62.45
21,44,15,0.517241,52.21
21,45,17,0.586207,59.03
21,46,5,0.172414,18.07
21,47,1,0.034483,4.41
21,48,28,0.965517,96.59
21,49,0,0.000000,1.00
21,50,29,1.000000,100.00
21,51,2,0.068966,7.83
21,52,5,0.172414,18.07
21,53,9,0.310345,31.72
21,54,19,0.655172,65.86
21,55,17,0.586207,59.03
21,56,25,0.862069,86.34
21,57,11,0.379310,38.55
21,58,22,0.758621,76.10
21,59,4,0.137931,14.66
21,60,6,0.206897,21.48
21,61,18,0.620690,62.45
21,62,2,0.068966,7.83
21,63,20,0.689655,69.28
22,0,12,0.413793,41.97
22,1,9,0.310345,31.72
22,2,16,0.551724,55.62
22,3,27,0.931034,93.17
22,4,8,0.275862,28.31
22,5,10,0.344828,35.14
22,6,8,0.275862,28.31
22,7,15,0.517241,52.21
22,8,19,0.655172,65.86
22,9,6,0.206897,21.48
22,10,3,0.103448,11.24
22,11,26,0.896552,89.76
22,12,19,0.655172,65.86
22,13,24,0.827586,82.93
22,14,21,0.724138,72.69
22,15,17,0.586207,59.03
22,16,3,0.103448,11.24
22,17,19,0.655172,65.86
22,18,18,0.620690,62.45
22,19,2,0.068966,7.83
22,20,10,0.344828,35.14
22,21,17,0.586207,59.03
22,22,14,0.482759,48.79
22,23,13,0.448276,45.38
22,24,7,0.241379,24.90
22,25,11,0.379310,38.55
22,26,28,0.965517,96.59
22,27,15,0.517241,52.21
22,28,15,0.517241,52.21
22,29,10,0.344828,35.14
22,30,17,0.586207,59.03
22,31,0,0.000000,1.00
22,32,13,0.448276,45.38
22,33,20,0.689655,69.28
22,34,3,0.103448,11.24
22,35,23,0.793103,79.52
22,36,16,0.551724,55.62
22,37,27,0.931034,93.17
22,38,27,0.931034,93.17
22,39,2,0.068966,7.83
22,40,10,0.344828,35.14
22,41,19,0.655172,65.86
22,42,22,0.758621,76.10
22,43,13,0.448276,45.38
22,44,15,0.517241,52.21
22,45,6,0.206897,21.48
22,46,2,0.068966,7.83
22,47,26,0.896552,89.76
22,48,9,0.310345,31.72
22,49,9,0.310345,31.72
22,50,8,0.275862,28.31
22,51,8,0.275862,28.31
22,52,9,0.310345,31.72
22,53,29,1.000000,100.00
22,54,14,0.482759,48.79
22,55,21,0.724138,72.69
22,56,24,0.827586,82.93
22,57,9,0.310345,31.72
22,58,6,0.206897,21.48
22,59,10,0.344828,35.14
22,60,17,0.586207,59.03
22,61,13,0.448276,45.38
22,62,29,1.000000,100.00
22,63,4,0.137931,14.66
23,0,23,0.793103,79.52
23,1,14,0.482759,48.79
23,2,26,0.896552,89.76
23,3,17,0.586207,59.03
23,4,14,0.482759,48.79
23,5,24,0.827586,82.93
23,6,12,0.413793,41.97
23,7,9,0.310345,31.72
23,8,15,0.517241,52.21
23,9,20,0.689655,69.28
23,10,13,0.448276,45.38
23,11,26,0.896552,89.76
23,12,16,0.551724,55.62
23,13,24,0.827586,82.93
23,14,11,0.379310,38.55
23,15,14,0.482759,48.79
23,16,15,0.517241,52.21
23,17,21,0.724138,72.69
23,18,25,0.862069,86.34
23,19,15,0.517241,52.21
23,20,3,0.103448,11.24
23,21,25,0.862069,86.34
23,22,17,0.586207,59.03
23,23,29,1.000000,100.00
23,24,23,0.793103,79.52
23,25,5,0.172414,18.07
23,26,20,0.689655,69.28
23,27,9,0.310345,31.72
23,28,21,0.724138,72.69
23,29,21,0.724138,72.69
23,30,21,0.724138,72.69
23,31,25,0.862069,86.34
23,32,17,0.586207,59.03
23,33,0,0.000000,1.00
23,34,14,0.482759,48.79
23,35,16,0.551724,55.62
23,36,17,0.586207,59.03
23,37,0,0.000000,1.00
23,38,11,0.379310,38.55
23,39,13,0.448276,45.38
23,40,29,1.000000,100.00
23,41,2,0.068966,7.83
23,42,6,0.206897,21.48
23,43,18,0.620690,62.45
23,44,18,0.620690,62.45
23,45,7,0.241379,24.90
23,46,10,0.344828,35.14
23,47,27,0.931034,93.17
23,48,26,0.896552,89.76
23,49,16,0.551724,55.62
23,50,1,0.034483,4.41
23,51,8,0.275862,28.31
23,52,4,0.137931,14.66
23,53,2,0.068966,7.83
23,54,12,0.413793,41.97
23,55,18,0.620690,62.45
23,56,1,0.034483,4.41
23,57,15,0.517241,52.21
23,58,9,0.310345,31.72
23,59,5,0.172414,18.07
23,60,7,0.241379,24.90
23,61,9,0.310345,31.72
23,62,4,0.137931,14.66
23,63,0,0.000000,1.00
24,0,27,0.931034,93.17
24,1,5,0.172414,18.07
24,2,20,0.689655,69.28
24,3,20,0.689655,69.28
24,4,10,0.344828,35.14
24,5,14,0.482759,48.79
24,6,16,0.551724,55.62
24,7,20,0.689655,69.28
24,8,25,0.862069,86.34
24,9,5,0.172414,18.07
24,10,26,0.896552,89.76
24,11,23,0.793103,79.52
24,12,4,0.137931,14.66
24,13,2,0.068966,7.83
24,14,28,0.965517,96.59
24,15,20,0.689655,69.28
24,16,29,1.000000,100.00
24,17,24,0.827586,82.93
24,18,10,0.344828,35.14
24,19,27,0.931034,93.17
24,20,16,0.551724,55.62
24,21,8,0.275862,28.31
24,22,3,0.103448,11.24
24,23,15,0.517241,52.21
24,24,4,0.137931,14.66
24,25,24,0.827586,82.93
24,26,28,0.965517,96.59
24,27,20,0.689655,69.28
24,28,15,0.517241,52.21
24,29,26,0.896552,89.76
24,30,21,0.724138,72.69
24,31,1,0.034483,4.41
24,32,22,0.758621,76.10
24,33,9,0.310345,31.72
24,34,7,0.241379,24.90
24,35,14,0.482759,48.79
24,36,15,0.517241,52.21
24,37,20,0.689655,69.28
24,38,12,0.413793,41.97
24,39,15,0.517241,52.21
24,40,21,0.724138,72.69
24,41,7,0.241379,24.90
24,42,6,0.206897,21.48
24,43,21,0.724138,72.69
24,44,25,0.862069,86.34
24,45,25,0.862069,86.34
24,46,7,0.241379,24.90
24,47,20,0.689655,69.28
24,48,23,0.793103,79.52
24,49,26,0.896552,89.76
24,50,4,0.137931,14.66
24,51,15,0.517241,52.21
24,52,27,0.931034,93.17
24,53,21,0.724138,72.69
24,54,6,0.206897,21.48
24,55,27,0.931034,93.17
24,56,1,0.034483,4.41
24,57,7,0.241379,24.90
24,58,28,0.965517,96.59
24,59,12,0.413793,41.97
24,60,11,0.379310,38.55
24,61,20,0.689655,69.28
24,62,21,0.724138,72.69
24,63,14,0.482759,48.79
25,0,27,0.931034,93.17
25,1,12,0.413793,41.97
25,2,28,0.965517,96.59
25,3,17,0.586207,59.03
25,4,14,0.482759,48.79
25,5,10,0.344828,35.14
25,6,26,0.896552,89.76
25,7,15,0.517241,52.21
25,8,16,0.551724,55.62
25,9,4,0.137931,14.66
25,10,27,0.931034,93.17
25,11,10,0.344828,35.14
25,12,14,0.482759,48.79
25,13,25,0.862069,86.34
25,14,2,0.068966,7.83
25,15,4,0.137931,14.66
25,16,8,0.275862,28.31
25,17,27,0.931034,93.17
25,18,6,0.206897,21.48
25,19,15,0.517241,52.21
25,20,8,0.275862,28.31
25,21,5,0.172414,18.07
25,22,0,0.000000,1.00
25,23,21,0.724138,72.69
25,24,27,0.931034,93.17
25,25,22,0.758621,76.10
25,26,15,0.517241,52.21
25,27,11,0.379310,38.55
25,28,29,1.000000,100.00
25,29,4,0.137931,14.66
25,30,6,0.206897,21.48
25,31,21,0.724138,72.69
25,32,6,0.206897,21.48
25,33,2,0.068966,7.83
25,34,9,0.310345,31.72
25,35,12,0.413793,41.97
25,36,19,0.655172,65.86
25,37,4,0.137931,14.66
25,38,24,0.827586,82.93
25,39,13,0.448276,45.38
25,40,0,0.000000,1.00
25,41,13,0.448276,45.38
25,42,8,0.275862,28.31
25,43,2,0.068966,7.83
25,44,22,0.758621,76.10
25,45,23,0.793103,79.52
25,46,19,0.655172,65.86
25,47,15,0.517241,52.21
25,48,26,0.896552,89.76
25,49,12,0.413793,41.97
25,50,26,0.896552,89.76
25,51,18,0.620690,62.45
25,52,21,0.724138,72.69
25,53,19,0.655172,65.86
25,54,13,0.448276,45.38
25,55,20,0.689655,69.28
25,56,3,0.103448,11.24
25,57,26,0.896552,89.76
25,58,7,0.241379,24.90
25,59,12,0.413793,41.97
25,60,22,0.758621,76.10
25,61,4,0.137931,14.66
25,62,1,0.034483,4.41
25,63,24,0.827586,82.93
26,0,9,0.310345,31.72
26,1,9,0.310345,31.72
26,2,16,0.551724,55.62
26,3,11,0.379310,38.55
26,4,6,0.206897,21.48
26,5,6,0.206897,21.48
26,6,2,0.068966,7.83
26,7,21,0.724138,72.69
26,8,29,1.000000,100.00
26,9,13,0.448276,45.38
26,10,24,0.827586,82.93
26,11,4,0.137931,14.66
26,12,11,0.379310,38.55
26,13,29,1.000000,100.00
26,14,4,0.137931,14.66
26,15,7,0.241379,24.90
26,16,11,0.379310,38.55
26,17,6,0.206897,21.48
26,18,27,0.931034,93.17
26,19,28,0.965517,96.59
26,20,12,0.413793,41.97
26,21,20,0.689655,69.28
26,22,2,0.068966,7.83
26,23,14,0.482759,48.79
26,24,13,0.448276,45.38
26,25,22,0.758621,76.10
26,26,24,0.827586,82.93
26,27,4,0.137931,14.66
26,28,26,0.896552,89.76
26,29,10,0.344828,35.14
26,30,11,0.379310,38.55
26,31,15,0.517241,52.21
26,32,22,0.758621,76.10
26,33,15,0.517241,52.21
26,34,29,1.000000,100.00
26,35,12,0.413793,41.97
26,36,17,0.586207,59.03
26,37,5,0.172414,18.07
26,38,24,0.827586,82.93
26,39,14,0.482759,48.79
26,40,5,0.172414,18.07
26,41,17,0.586207,59.03
26,42,5,0.172414,18.07
26,43,13,0.448276,45.38
26,44,6,0.206897,21.48
26,45,4,0.137931,14.66
26,46,26,0.896552,89.76
26,47,5,0.172414,18.07
26,48,5,0.172414,18.07
26,49,19,0.655172,65.86
26,50,28,0.965517,96.59
26,51,21,0.724138,72.69
26,52,5,0.172414,18.07
26,53,29,1.000000,100.00
26,54,7,0.241379,24.90
26,55,22,0.758621,76.10
26,56,16,0.551724,55.62
26,57,20,0.689655,69.28
26,58,11,0.379310,38.55
26,59,19,0.655172,65.86
26,60,4,0.137931,14.66
26,61,11,0.379310,38.55
26,62,7,0.241379,24.90
26,63,18,0.620690,62.45
27,0,3,0.103448,11.24
27,1,23,0.793103,79.52
27,2,24,0.827586,82.93
27,3,10,0.344828,35.14
27,4,23,0.793103,79.52
27,5,18,0.620690,62.45
27,6,9,0.310345,31.72
27,7,11,0.379310,38.55
27,8,6,0.206897,21.48
27,9,22,0.758621,76.10
27,10,12,0.413793,41.97
27,11,13,0.448276,45.38
27,12,23,0.793103,79.52
27,13,22,0.758621,76.10
27,14,12,0.413793,41.97
27,15,27,0.931034,93.17
27,16,29,1.000000,100.00
27,17,8,0.275862,28.31
27,18,17,0.586207,59.03
27,19,27,0.931034,93.17
27,20,20,0.689655,69.28
27,21,13,0.448276,45.38
27,22,20,0.689655,69.28
27,23,20,0.689655,69.28
27,24,9,0.310345,31.72
27,25,27,0.931034,93.17
27,26,15,0.517241,52.21
27,27,24,0.827586,82.93
27,28,15,0.517241,52.21
27,29,24,0.827586,82.93
27,30,26,0.896552,89.76
27,31,8,0.275862,28.31
27,32,29,1.000000,100.00
27,33,6,0.206897,21.48
27,34,2,0.068966,7.83
27,35,17,0.586207,59.03
27,36,23,0.793103,79.52
27,37,26,0.896552,89.76
27,38,21,0.724138,72.69
27,39,10,0.344828,35.14
27,40,3,0.103448,11.24
27,41,5,0.172414,18.07
27,42,19,0.655172,65.86
27,43,2,0.068966,7.83
27,44,2,0.068966,7.83
27,45,11,0.379310,38.55
27,46,7,0.241379,24.90
27,47,26,0.896552,89.76
27,48,22,0.758621,76.10
27,49,5,0.172414,18.07
27,50,13,0.448276,45.38
27,51,14,0.482759,48.79
27,52,3,0.103448,11.24
27,53,22,0.758621,76.10
27,54,18,0.620690,62.45
27,55,12,0.413793,41.97
27,56,15,0.517241,52.21
27,57,12,0.413793,41.97
27,58,10,0.344828,35.14
27,59,2,0.068966,7.83
27,60,6,0.206897,21.48
27,61,25,0.862069,86.34
27,62,12,0.413793,41.97
27,63,27,0.931034,93.17
28,0,12,0.413793,41.97
28,1,7,0.241379,24.90
28,2,20,0.689655,69.28
28,3,3,0.103448,11.24
28,4,14,0.482759,48.79
28,5,3,0.103448,11.24
28,6,5,0.172414,18.07
28,7,0,0.000000,1.00
28,8,19,0.655172,65.86
28,9,20,0.689655,69.28
28,10,7,0.241379,24.90
28,11,16,0.551724,55.62
28,12,11,0.379310,38.55
28,13,27,0.931034,93.17
28,14,9,0.310345,31.72
28,15,26,0.896552,89.76
28,16,4,0.137931,14.66
28,17,16,0.551724,55.62
28,18,29,1.000000,100.00
28,19,27,0.931034,93.17
28,20,27,0.931034,93.17
28,21,5,0.172414,18.07
28,22,17,0.586207,59.03
28,23,27,0.931034,93.17
28,24,12,0.413793,41.97
28,25,29,1.000000,100.00
28,26,5,0.172414,18.07
28,27,24,0.827586,82.93
28,28,22,0.758621,76.10
28,29,15,0.517241,52.21
28,30,10,0.344828,35.14
28,31,23,0.793103,79.52
28,32,26,0.896552,89.76
28,33,10,0.344828,35.14
28,34,7,0.241379,24.90
28,35,16,0.551724,55.62
28,36,19,0.655172,65.86
28,37,18,0.620690,62.45
28,38,3,0.103448,11.24
28,39,4,0.137931,14.66
28,40,18,0.620690,62.45
28,41,7,0.241379,24.90
28,42,17,0.586207,59.03
28,43,28,0.965517,96.59
28,44,5,0.172414,18.07
28,45,14,0.482759,48.79
28,46,15,0.517241,52.21
28,47,25,0.862069,86.34
28,48,9,0.310345,31.72
28,49,18,0.620690,62.45
28,50,3,0.103448,11.24
28,51,4,0.137931,14.66
28,52,11,0.379310,38.55
28,53,8,0.275862,28.31
28,54,3,0.103448,11.24
28,55,13,0.448276,45.38
28,56,6,0.206897,21.48
28,57,22,0.758621,76.10
28,58,21,0.724138,72.69
28,59,19,0.655172,65.86
28,60,0,0.000000,1.00
28,61,28,0.965517,96.59
28,62,8,0.275862,28.31
28,63,18,0.620690,62.45
29,0,27,0.931034,93.17
29,1,24,0.827586,82.93
29,2,28,0.965517,96.59
29,3,7,0.241379,24.90
29,4,1,0.034483,4.41
29,5,2,0.068966,7.83
29,6,19,0.655172,65.86
